'LAKE NAME', 'CONTENTS', 'DATE', 'FUZZY MATCH'
ALLEGAN_LAKE16_MNGM_0003_1.csv,1. Planted in 1953 and 1954 ,1955 ,0
ALLEGAN_LAKE16_MNGM_0003_1.csv,4. Planted from 1956 through ,/67 ,0
ALLEGAN_LAKE16_MNGM_0003_1.csv,6. Stocking continued on annual basis. ,2/73 ,0
CLARE_LILY_MNGM_0001_2.csv,11. 500 yearling bluegills and 1500  yearling largemouth bass stocked 5/77. ,6/80 ,1
CLARE_CROOKED_MNGM_0003_1.csv,"5. 1320 1b. (20,606 fish) sub-legal  rainbows planted Nov. 1958. ",1-59 ,1
CLARE_CROOKED_MNGM_0003_1.csv,"8. 688 bluegills (6""), and 166 L-M  bass (12"") planted spring 1959.  112 N. Pike (Avg. 17"") planted  spring 1959. Also 4184 N. Pike  fing, transferred from marshes  into lake spring 1959. ",1/60 ,1
IRON_BUCK_MNGM_0001_1.csv,"6. Done. 627 adult northern pike  planted April, 1980. ",,1
IRON_WINSLOW_MNGM_0001_1.csv,"6. Con't. 260,000 walleye fry  planted in '80. ",,1
ALGER_LEGION_MNGM_0001_1.csv,"7. Splake stocked 1968  3 con't. Begun, 1968, stopped  1977-80; RBW substituted. ",1968.0,1
OSCEOLA_CENTER_MNGM_0004_2.csv,"12. 1,000 (A), 10,000 (F) rainbows  stocked 6/56. ",6/56 ,1
OSCEOLA_CENTER_MNGM_0004_2.csv,"13. 1,000 (9.0"") rainbows stocked  4/57. 1,000 (8.6"") rainbows  stocked 12/57. ",1/58 ,1
OSCEOLA_CENTER_MNGM_0004_2.csv,"18. 2,000 (9.7"") rainbows stocked  3/60 ",4/60 ,1
OSCEOLA_CENTER_MNGM_0004_2.csv,20. Initial stocking made in 4/66 ,8/5/66 ,1
OSCEOLA_CENTER_MNGM_0004_2.csv,20. Change planting ,10/66 ,1
CRAWFORD_HORSESHOE_MNGM_0003_1.csv,"5. Due to error, trout were planted  plankton pop. had recovered  sufficiently. ",3/79 ,1
HILLSDALE_HEMLOCK_MNGM_0001_2.csv,"12. Coho stocking discontinued.  A ""run"" of cohos never developed: ",11/1975 ,1
MONTMORENCY_SAGE_MNGM_0001_1.csv,4. Planting completed Nov. 1963 ,1/7/64 ,0
KENT_DEAN_MNGM_0003_1.csv,"4. Planted with 56 adult 1. m. bass  10,000 fry 1. m. bass planted ",6/66 ,0
KENT_DEAN_MNGM_0003_1.csv,6. Stocked 925 tiger muskies. ,1969 ,0
KENT_DEAN_MNGM_0003_1.csv,10. Live fish found in spite of  winterkill. Supplemental stocking of  bluegills and largemouth bass made. ,1978 ,1
DICKINSON_DYER_MNGM_0003_1.csv,1. Trout stocking being held up due  to public access. ,4/54 ,1
OTSEGO_LOST_MNGM_0001_2.csv,"10. Planted as scheduled 1952, 1953 ",,0
LUCE_BELLELAKEONE_MNGM_0003_1.csv,4. Stocked heavily to bass and  bluegills 1937-42 (see stocking  record). ,1957.0,0
LUCE_BELLELAKEONE_MNGM_0003_1.csv,5. Fishermen report catching rain-  bow 1958; netting 7/60 (Mgt).  4a. 1500 (L) rainbow stocked 1958-60 ,1948.0,1
IRON_DEADMANS_MNGM_0003_1.csv,"7. Legal brook trout stocked in fall  of 1958, 400.  700 (L) 1959. ",,1
GOGEBIC_BEATONS_MNGM_0001_2.csv,"13. 10,000 fing. splake and 2, 000  rainbows planted in fall of 1963.  13( (cont) 13, 000 fing. splake(+3. 1"")  1500 legal rainbows planted in  fall of 1964. ",3/64 ,1
GOGEBIC_BEATONS_MNGM_0001_2.csv,"13. (cont) 5,000 splake(+2) planted  8/31/65. No rainbows planted in  1965. ",1/65 ,1
GOGEBIC_BEATONS_MNGM_0001_2.csv,"17. Rainbow, splake and lake trout  planted -- 1968. ",2/68 ,1
MUSKEGON_DUCK_MNGM_0002_1.csv,"3. Stocked 15,000 rainbow trout  yearlings. ",6/69 ,0
MECOSTA_HORSEHEAD_MNGM_0004_1.csv,1. No fish stocked since 1941. ,9/59 ,1
OAKLAND_HERON_MNGM_0001_1.csv,2. Planted with available fish  including muskellunge. ,6/71 ,0
LENAWEE_DEEP_MNGM_0003_1.csv,"1. Fishery survey 1927; perch, bluegills  and forage fish reported. Bluegills  stocked 1939, 40, 45; large mouth  stocked 1937-45. Lake mapped by  Deep lake included in Onsted State  purchase 1958. ",1952 ,1
LENAWEE_DEEP_MNGM_0003_1.csv,3. Nets revealed presence of northern  pike. Plans for trout stocking ,8/58 ,1
DICKINSON_GROVELANDMINE_MNGM_0001_1.csv,"1. Cont. 2,200+ stunted walleyes,  average 14.4"", transferred to  area lakes (10-84); 1.2 mil. fry  planted in Pond 4 (5-84). ",,1
DICKINSON_EDEY_MNGM_0001_2.csv,"8. Cont. Planting Summary:  1971-5,000 Y brooks, 1972-200,000  walleye fry; 1975-8,000 FF largemouth  bass, 1977-2,000Y rainbows, 1978-2,000  Y rainbows ",2/79 ,0
WASHTENAW_CROOKED_MNGM_0001_1.csv,"1. Stocking: bluegills 1937, 39, 40,41, ",1942 ,0
WASHTENAW_CROOKED_MNGM_0001_1.csv,"3. Redear sunfish stocked 1954, 1956 ",1960 ,1
LAPEER_CLEAR_MNGM_0001_1.csv,2. Restocked as recorded. Fish ,71&72 ,0
LUCE_JACK_MNGM_0002_1.csv,2. 3000 (F) brook trout stocked  1949; 800 (SL ) 1950; 300-500  (L) 1952-60. ,4/61 ,1
LUCE_JACK_MNGM_0002_1.csv,2. (CON'T) --Stocked as recommended.  2a. Stocking discontinued 1961 ,1957 ,0
IRON_CAMP6CREEK_MNGM_0001_1.csv,"3. Done. 35,000 fry were planted  for rearing and resulting finger-  lings were flushed down to Erick-  ison Lake. ",2/80 ,1
IRON_CAMP6CREEK_MNGM_0001_1.csv,"4. Done. 1,000 F brooks planted 1979. ",,1
MECOSTA_LOST_MNGM_0003_1.csv,1. No fish stocked since sometime  prior to 1933. ,,1
KEWEENAW_NONAME_MNGM_0002_1.csv,2. 250 legal brook trout planted in 1961 ,1961 ,1
KEWEENAW_NONAME_MNGM_0002_1.csv,3. 100 legal and 1000 sublegal brook  trout planted in 1962. ,1962 ,1
KEWEENAW_NONAME_MNGM_0002_1.csv,"7. Pond mapped  3(cont). 100 legal brook trout planted  in 1964.  3(cont). 1,000 brook trout (+4. 8)  planted 5/65 ",1964 ,1
KEWEENAW_NONAME_MNGM_0002_1.csv,10. Pond refilled. 3000 splake  (+2. 1) released 6/27/67 ,5/65 ,1
WASHTENAW_PICKEREL_MNGM_0001_1.csv,"3. Rainbows stocked 1959, 60, 63 ",8/57 ,1
WASHTENAW_PICKEREL_MNGM_0001_1.csv,7. Trout stocking program discontinued  4/70. ,11/65 ,1
IRON_BENNAN_MNGM_0003_1.csv,3. No stocking done. ,1/79 ,1
GENESSE_HASLER_MNGM_0003_2.csv,"13. 13, 650 15-mo. brown trout planted.  6,500 15-mo. brown trout planted  500 15-mo. - brown trout planted ",3/65 ,1
GENESSE_HASLER_MNGM_0003_2.csv,14. 1967 trout stocking request  cancelled. ,3/65 ,1
MONTMORENCY_LITTLEBRUSH_MNGM_0004_1.csv,2. Legal-sized or yearling rainbows  planted regularly since 1940. ,12/61 ,1
MONTMORENCY_LITTLEBRUSH_MNGM_0004_1.csv,"6. Fingerling rainbows planted 1946,  1947, 1948. ",1/7/64 ,1
MONTMORENCY_LITTLEBRUSH_MNGM_0004_1.csv,7. Planted with legal-sized rainbows  since 1949 ,1/7/64 ,0
MONTMORENCY_LITTLEBRUSH_MNGM_0004_1.csv,12. Planting completed 12/63 ,1/72 ,0
MECOSTA_BEVENS_MNGM_0003_1.csv,"2. 100 (7"") bluegills stocked  April 1954. 400 (F) largemouth  stocked Sept. 1954. ",,1
MUSKEGON_HALFMOON_MNGM_0003_1.csv,4. Trout stocked as recommended  from 1955-58 ,12/58 ,1
MUSKEGON_HALFMOON_MNGM_0003_1.csv,"9. Stocked with 3, 000 rainbow trout  8 (cont) (103 perch, av. size 9. 5"",  no trout found) ",8/65 ,0
MUSKEGON_HALFMOON_MNGM_0003_1.csv,10. Lake surveyed; no trout taken;  trout stocking discontinued. ,9/66 ,1
MUSKEGON_HALFMOON_MNGM_0003_1.csv,11. Discontinued stocking trout. ,11/66 ,1
MUSKEGON_HALFMOON_MNGM_0003_1.csv,"12. Stocking of 1, 500 rainbow trout  yearlings not done. ",1/68 ,0
MUSKEGON_HALFMOON_MNGM_0003_1.csv,13. Lake planted with 1000 brown trout  yearlings. ,6/68 ,1
MUSKEGON_HALFMOON_MNGM_0003_1.csv,"14. Stocked 2,000 rainbow trout  yearlings. ",10/69 ,0
BENZIE_DAVIS_MNGM_0002_1.csv,"9. 3, 000 SL rainbows planted 1964-66 ",3/67 ,1
BENZIE_DAVIS_MNGM_0002_1.csv,"12. 15,000 Y brown trout planted  in 1968 ",2/69 ,1
CASS_COOK_MNGM_0003_1.csv,"7. Planted rainbow trout 1947: 750  (17 mo. ), 7,500 (9), adipose clipped  1948: 10,000 fing. rainbow trout  1949: 1,000(A) rainbows.  1950: 1,000(A) rainbows. ",1/56 ,0
CASS_COOK_MNGM_0003_1.csv,10. Spring planting evidently un-  successful ,1/56 ,1
LUCE_DEADMANS_MNGM_0003_1.csv,2. Stocked with 500 (L) rainbow in  fall 1958-60. ,10/60 ,0
GOGEBIC_EEL_MNGM_0001_2.csv," 1968 black crappie year class X  Yellow perch becoming re-established,  Seeds remain at low level.  Con't - Boom shocked 9/21/70; 1967  muskys X 26.8""; black crappies,  perch and pumpkinseeds present in  2""-6"" size classes; bass stocking  contributing little to lake. ","8,9/69 ",1
GOGEBIC_EEL_MNGM_0001_2.csv,"8. 5,000 largemouth bass stocked 7/15/70. ",7/70 ,1
GOGEBIC_EEL_MNGM_0001_2.csv,"10. 100 muskellunge X 7. 2"" planted 8/71 ",1971 ,1
KENT_SCALLY_MNGM_0003_1.csv,9. Restocked with trout fingerlings ,10/65 ,0
KENT_SCALLY_MNGM_0003_1.csv,12. Trout stocking discontinued ,4/67 ,1
HILLSDALE_CAMBRIA_MNGM_0001_1.csv,1. Blue gills stocked 1937-42.  Lake classified and fish species  panfish predominate.  Lake mapped 1/22/44 by IFR ,,1
KEWEENAW_FANNYHOOE_MNGM_0001_1.csv,"4. No whitefish caught in nets set  in summer 1947  3( (cont) 1950: 2, 000(A) rainbows in  spring; 2000(A) rainbow trout planted fall, 1952  30 (cont) 2000( A) rainbow trout planted 1953 ",3/54 ,1
KEWEENAW_FANNYHOOE_MNGM_0001_1.csv,6. Removable weir installed in outlet 3( cont) 2000( (A) rainbow trout planted 1953 ,1952 3/54 ,1
BRANCH_NORTHRANDALL_MNGM_0003_1.csv,"1. Bluegills stocked 1934-42; .m.  S. m. bass 1937; perch 1938-39.  Lake mapped  Biol. surv. completed. Panfish,  n. pike and perch in excellent  condition.  Public access site purchased  Fish stocking program discont.  2, Creel census not conducted ",1934-37 ,1
WASHTENAW_SYLVAN_MNGM_0001_1.csv,"5. Brook trout stocked all 3 ponds in  1950, 51, 52, 53, 54. ",1952 ,1
WASHTENAW_SYLVAN_MNGM_0001_1.csv,"6. Brook trout fing. (4. 5"" avg) stocked  1952, 53, 54. Two plantings of adult  trout also stocked during 1952 trout  season ",1952 ,1
WASHTENAW_SYLVAN_MNGM_0001_1.csv,8. Trout stocking resumed fall 1952 ,1952 ,1
WASHTENAW_SYLVAN_MNGM_0001_1.csv,"10. Brook trout stocked in fall, 1952 ",1955 ,1
WASHTENAW_SYLVAN_MNGM_0001_1.csv,13. Legal size brook trout stocked  annually 1957-59. ,,1
JACKSON_LIME_MNGM_0001_2.csv,11. Trout stocking program terminated. ,3/70 ,1
DICKINSON_LOUISE_MNGM_0001_1.csv,3. Rainbow trout planted 2000 (A)  fall 1952 and 1953. Catches only  fair. Adult fish seen spawning  in inlet in 1953. ,catches ,1
DICKINSON_LOUISE_MNGM_0001_1.csv,3. No trout stocked in 1960. ,4/54 ,1
CHEBOYGAN_WEBER_MNGM_0001_1.csv,7. No brook trout planted in 1947. ,56.0,1
CHEBOYGAN_WEBER_MNGM_0001_1.csv,"10. Planted-1948; 7,500 (F) brook  trout and 750 (a) ",,0
CHEBOYGAN_WEBER_MNGM_0001_1.csv,"11. Planted 15,000 (F) brook trout  15,000 (F) brook trout '50. Lake ",,0
BARAGA_PARENT_MNGM_0001_1.csv,9. 1 1/2 million walleye fry  planted 5/26/64 ,5/64 ,1
BARAGA_PARENT_MNGM_0001_1.csv,"11. 625, 000 fry planted 5/28/65 ",5/65 ,1
BARAGA_PARENT_MNGM_0001_1.csv,"12. Netted 9/66. 22 walleyes from  plant averaged 15. 2"" and 18 oz.  No representatives of 1965 stocking  taken. ",9/66 ,1
MONTMORENCY_AVALON_MNGM_0001_2.csv,15. Rbw's stocked 1974 & 75. stocking  deleted because of poor growth. ,2/79 ,1
LAPEER_GERWALD_MNGM_0002_1.csv,2. Restocked as below:  10 e-legal L.M. bass planted. Fish  429 e-logal bluegill if # ,Div.11-21-57 ,0
MECOSTA_TUBBS_MNGM_0004_1.csv,1. No fish stocked since 1941. ,,1
MARQUETTE_ANGELINE_MNGM_0001_1.csv,1. 300 rainbow trout planted in fall  1948 ,8/49 ,1
MARQUETTE_ANGELINE_MNGM_0001_1.csv,"4. Planted 500 legals in fall 1949.  Ishpeming Club reported 300 bows  9-22"" taken in 1950 ",1/51 ,0
MARQUETTE_ANGELINE_MNGM_0001_1.csv,6. Planted as per 6 across in 1950-51  and 52. Fishing good. Presence of  perch noted in 1952. Lake level  higher and area about tripled by  joining neighboring pond. ,3/57 ,0
MARQUETTE_ANGELINE_MNGM_0001_1.csv,7. Legal size bows planted 1953 through  56. Lake is popular fishery but  quality is declining. ,,1
MARQUETTE_ANGELINE_MNGM_0001_1.csv,"8. Planted legal rainbows 1957, 58, 59. ",,0
IOSCO_VANETTEN_MNGM_0003_1.csv,1. No fish stocked since 1943. ,11/61 ,1
OCEANA_MCLAREN_MNGM_0003_1.csv,"1. 10,000 (2"") walleyes stocked  7/54. ",10/54 ,1
GENESSE_HOLLOWAY_MNGM_0002_2.csv,8-9. Restocking started 14 days after ,2-1977 ,0
CHIPPEWA_SHELLDRAKE_MNGM_0001_1.csv,"2. Stocked 119 (13"") n. pike 5/4/65  (FC) ",1965 ,0
CHIPPEWA_SHELLDRAKE_MNGM_0001_1.csv,"4. 2000 (5.7"") muskellunge stocked  7/5/67 ",1968 ,1
LIVINGSTON_ISLAND_MNGM_0003_1.csv,"5. 3, 100 fing. n. pike stocked ",,1
HOUGHTON_ROLAND_MNGM_0001_1.csv,2. No perch stocked 1938 - ,10/60 ,1
HOUGHTON_ROLAND_MNGM_0001_1.csv,5. 4000 fingerling walleyes planted  1955. 3000 fingerling walleyes planted  1957 and 4000 fingerling walleyes  planted 1958 ,12/55 ,1
HOUGHTON_ROLAND_MNGM_0001_1.csv,6. Gill netting indicates good sur-  vival and growth of planted walleyes  but no reproduction yet apparent. ,9/11/60 ,1
GOGEBIC_TAPS_MNGM_0003_2.csv,"17. 1,000 LMB (x 2.4"") planted 6/70. ",6/70 ,1
OTTAWA_JACOBENA_MNGM_0001_1.csv,4. Lake stocked with 300 brown  trout yearlings. ,2/68 ,1
OTTAWA_JACOBENA_MNGM_0001_1.csv,6. Lake planted with 300 rainbow  trout yrlg. ,6/68 ,1
OTTAWA_JACOBENA_MNGM_0001_1.csv,"8. Stocked 4,000 bluegill X green  sunfish. ",1969 ,0
LUCE_PERCHLITTLE_MNGM_0002_1.csv,6. Stocked 350 (5.5-6.5) rainbow  12/16/66 (FC-Mgt) ,1967.0,0
LUCE_PERCHLITTLE_MNGM_0002_1.csv,4. Stocked with 140(A) bgills 6/15/67 ,1967.0,0
LUCE_PERCHLITTLE_MNGM_0002_1.csv,8. Stocked 1000 rainbow Y ,1968.0,0
GOGEBIC_SUCKER_MNGM_0003_1.csv,"2. No fish stocked 1941 - 9 except  for 44 (21"") northern pike in 1945. ",4/48 ,1
ALLEGAN_GREEN_MNGM_0003_2.csv,14. Splake stocking discontinued ,1/67 ,1
ALLEGAN_GREEN_MNGM_0003_2.csv,17. Rainbows stocked 1973 ,1/74 ,1
KENT_PINEISLANDBIG_MNGM_0001_1.csv,7. Survey completed-bluegi Is sma 11.  Tiger musky survival poor. Discont.  tiger musky stocking ,1978 ,1
NEWAYGO_WALKUP_MNGM_0003_1.csv,1. No warm water fish planted since  1934. ,3/55 ,1
LAKE_WHALEN_MNGM_0001_1.csv,"2. 100,000 fry planted 4/30/71.  9,000+ returned to lake as 3.5""  fingerlings. ",,1
HILLSDALE_GOOSE_MNGM_0001_1.csv,"1. Stocking: bluegills 1937-45; 1. m.  perch 1938, 39. Lake classified  fish species noted. Panfish ",1938-45 ,0
HILLSDALE_GOOSE_MNGM_0001_1.csv,"3. Rainbow trout stocked 1958-61, 64 ",3/66 ,1
HILLSDALE_GOOSE_MNGM_0001_1.csv,7. Trout stocking program discontinued. ,1/67 ,1
LUCE_TROUT_MNGM_0003_1.csv,2. Stocked with 100 to 500 (L) brook  trout from 1951-60. ,1957.0,0
LUCE_TROUT_MNGM_0003_1.csv,5. Stocked brook trout 300(L) 1965;  500(Y) 1966; 600(Y) 1967; 500 (Y)  1968. ,1960.0,0
CALHOUN_BEADLE_MNGM_0001_1.csv,"1. Stocking: bgills 1937-45; 1. m. bass  perch, 1938-39. Lake mapped Jan.  and Feb. 1957 by IFR. Inventory  completed 8/57. Panfish and associated  species noted. ",6/59 ,0
CALHOUN_BEADLE_MNGM_0001_1.csv,"3. N. pike planted in 1959, lm bass in ",11/62 ,1
CASS_EAGLE_MNGM_0003_1.csv,"2. 10,000 walleye fing. 1955 planted ",10/75 ,1
CASS_EAGLE_MNGM_0003_1.csv,5. Walleye stocked in 1971 by lake  association ,,1
HOUGHTON_PENEGORE_MNGM_0001_2.csv,"9. Brook trout (750 X 3.6"") released  8/75. ",1/76 ,1
HOUGHTON_PENEGORE_MNGM_0001_2.csv,"9. 1000 rbw x 7.2"" released 6/78. ",12/78 ,1
HOUGHTON_PENEGORE_MNGM_0001_2.csv,9. cont'd. 1500 brk trout 9.5 cm 7/79.  9 con't. 1000 brk trt 5.6 cm  released 6/80 ,11/79 ,1
ALGER_HIKE_MNGM_0001_2.csv,"5. (cont) 2, 000 brook trout planted  1961. Fishermen reported fish in  poor condition in spring 1962. ",12-60 ,1
ALGER_HIKE_MNGM_0001_2.csv,9. Rainbows and brook solanted in  No return from rainbows. Brook  trout (S. F.) ) planted 1966 ,12/65 ,1
ALGER_HIKE_MNGM_0001_2.csv,10. S. F. brook trout stocked in  Stocking policy revised by staff. ,8/66 ,0
HILLSDALE_BEAR_MNGM_0001_1.csv,"1. Stocking: bgills 1937-44; 1. m. bass  1937-43; perch 1938, 39. Lake  classified and fish species noted  (see seined 10/3/50 below)  Lake mapped 1/29/43 by IFR.  Gill nets set 8/6/46. Seined 10/3/50.  Took panfish, perch, bass, bowfins,  forage fish. Public access site  purchased 7/22/46.  Public access site developed. ",8/68 ,0
ALGER_FISH_MNGM_0001_1.csv,12. Walleye fingerlings stocked 1979. ,,1
GRANDTRAVERSE_SANDLAKE5_MNGM_0002_1.csv,"1. 1,795 fing. largemouth bass  planted 11/7/57 ",10/58 ,1
CASS_DONNELL_MNGM_0003_1.csv,3. Stocking begun in 1975. ,1/73 ,0
CASS_DONNELL_MNGM_0003_1.csv,5. Stocking discontinued. ,5/78 ,0
GOGEBIC_EEL_MNGM_0001_3.csv,14. Done; 50 adult suckers released ,1/83 ,1
DELTA_MOSS_MNGM_0001_1.csv,"1. Stocked 150,000 fry-harvested 36,000 ",7/73 ,0
IRON_MARY_MNGM_0003_1.csv,"1. 1,000 (A) bluegills planted in ",1950 ,1
ALGER_JOHNSEAST_MNGM_0001_1.csv,6. Brook trout stocked ,1968.0,1
GOGEBIC_MASTODON_MNGM_0002_1.csv,"3. 100 sublegal (18"") n. pike planted  5/62 ",5/62 ,1
IRON_LONG_MNGM_0001_2.csv,"3. Cont. Planting summary: 1971-  7,221 FF RBWs; 1973-3,000 Y RBWs,  1974-3,000 Y RBWs; 1976-3,015 Y RBWs:  1977-3,000 Y RBWs; 1978-1,500 Y RBWS. ",2/79 ,0
HOUGHTON_GERALD_MNGM_0001_1.csv,"5. 3000 fingerling walleyes planted  1957, 4000 fingerling walleyes  planted 1958. ",12/55 ,1
HOUGHTON_GERALD_MNGM_0001_1.csv,6. Gill netting indicates fair survi-  val and good growth of stocked wall-  eyes but no reproduction yet apparent.TBD ,9/11/60 ,1
HOUGHTON_GERALD_MNGM_0001_1.csv,"7. Netting indicates continuing good  survival & growth of planted  walleyes, but no reproduction. ",9/11/60 ,1
LUCE_WESTBRANCH_MNGM_0002_1.csv,"1. 22000(f) brook trout stocked 1951.  Pond held up by beaver dam,  so stocked with 500(L) brook  trout 1953. ",1953.0,1
ALGER_ACKERMAN_MNGM_0001_2.csv,17. RBT stocked 1974-1981 ,12/81 ,1
CRAWFORD_SHUPAC_MNGM_0003_1.csv,7. Done. Returns from planting  improved. 1948-1950 ,1956.0,1
CRAWFORD_SHUPAC_MNGM_0003_1.csv,"10. Planted, 542 Siscowet Lake  Trout Cross. ",,0
ALGER_TRUEMAN_MNGM_0001_1.csv,"2. Planted brook trout, 500 (18) in  1945. Revised. ",1/29/46 ,0
ALGER_TRUEMAN_MNGM_0001_1.csv,"5. Brook trout 3,600 (19) planted in 1946. (None, 1947). ",1947 ,1
ALGER_TRUEMAN_MNGM_0001_1.csv,"7. Planted 1,800(9)brook trout.  180 (20) if # ",II ,0
ALGER_TRUEMAN_MNGM_0001_1.csv,"9. Planted 3,600 brooks. ",Fall/1950 ,0
ALGER_TRUEMAN_MNGM_0001_1.csv,10. Angling reports by CO Latasiewicz  and fish collection satisfactory.  Plantings changed to sub-legals  because of availability. ,ft ,0
IRON_SMOKY_MNGM_0001_2.csv,12. Done. Planting summary-1975:  570 lake trout A. ,2/79 ,0
SCHOOLCRAFT_INDIAN_MNGM_0004_2.csv,"7. From evidence of stocking lakes  similar to Indian it is doubtful that  stock will renew the bluegill  fishing (IFR)  10a. Permit issued to WM. Sellman  for Jan. 1-May 14, 1950( (no follow  through) ",1951.0,1
BARAGA_MENGE_MNGM_0002_1.csv,4. 200 brook trout (+7. 9) and 200brown  trout (6. 9) planted 8/20/65 ,8/65 ,1
BARAGA_MENGE_MNGM_0002_1.csv,7. Revised. 900 yr. brook trout  (+4.6) released 7/12/67) ,7/67 ,1
BARAGA_MENGE_MNGM_0002_1.csv,"8. 200 brook trout released annually  1969 through 1972, Pond washed out 8  US ",2/75 ,1
KEWEENAW_BAILEY_MNGM_0001_2.csv,8. cont'd. 450 tiger musky 12.8 cm  released 7/79. ,11/79 ,1
GENESSE_SILVER_MNGM_0003_1.csv,3. Pike population probable cause of  failure of trout to become  established.  Trout stocking discontinued ,10/53 ,1
OGEMAW_SPRING_MNGM_0003_1.csv,6. Plantings made 141 redbelly dace  transferred from Teal Lake. Winter-  kill in 1959-60 wiped out crappies  and a few pike. Fish and ,1958 ,0
GOGEBIC_BEATONS_MNGM_0001_3.csv,"25. 5700 yearling rbws average 7.2""  released 6/78, 7.2"" released 6/78.  2750 yearling rbws average 7.2""  released 6/78, 243 lake trout released  in 1977, 5775 splake released in 1977. ",12/78 ,1
CLARE_LILY_MNGM_0001_1.csv,2. 160 lb. mature bluegills & 80 lb.  mature bass planted spring '59. ,1/60 ,1
CLARE_LILY_MNGM_0001_1.csv,3. Fingerling plants unnecessary due  to successful spawning of planted  adults. ,1/60 ,1
CLARE_LILY_MNGM_0001_1.csv,7. 148 northern pike planted 3/23/61 ,4/61 ,1
CLARE_LILY_MNGM_0001_1.csv,"9. 105 lm. bass, 7"", 16#; and 150  bluegills 5.6"", 18# planted 5/62,  2000 bluegills, 3.6""; 210 p. seeds, ",,1
MECOSTA_DOGFISH_MNGM_0004_1.csv,1. No fish stocked since sometime  prior to 1933. ,,1
CALHOUN_WARNERS_MNGM_0001_1.csv,"1. Bluegills stocked 1937-40, 43,44  P.A.S. purchased 3/5/48  P. A. S. developed ",8/57 ,1
CALHOUN_WARNERS_MNGM_0001_1.csv,"4. Stocked 1, 475 fing. n. pike 6/17/60 ",7/60 ,0
BRANCH_ROSE_MNGM_0004_1.csv,1. Lake classified and fish composi-  tion noted 9/39; spanfish and associated  species present. Stocking:bgills ,2/66 ,0
BRANCH_ROSE_MNGM_0004_1.csv,2. Stocked 2000 legal sized rainbow  trout annually 1951-1964 ,7/62 ,0
BRANCH_ROSE_MNGM_0004_1.csv,"7. 12, 750 fing. rainbows stocked  fall 1965. ",1/73 ,1
BRANCH_ROSE_MNGM_0004_1.csv,8. Trout stocking program discontinued. ,1/14/76 ,1
BRANCH_ROSE_MNGM_0004_1.csv,"9. 1,602 tiger muskellunge stocked  August 1971. ",,1
MACKINAC_GAMBLE_MNGM_0001_1.csv,3. Stocked 5000(F) bruegills 1955 &  1956 (FC) ,1956.0,0
ALLEGAN_LOWERSCOTT_MNGM_0003_1.csv,"7. Complete chem. treatment. Restocked  with 388 1. m. bass, adults, and 3,  yrl. rainbow trout. ",10/78 ,0
LAPEER_SPEARS_MNGM_0002_1.csv,2. Restocked as below:  960 L.M. base frige. planted. Fish  100 if legal # #  -legal bluegills # ,9-27-57 ,0
WAYNE_NEWBURG_MNGM_0001_1.csv,"2. Started. Planted LM Bass, bluegill,  channel catfish adults, 1969. ",6/69 ,0
CLINTON_BURKE_MNGM_0003_1.csv,19. Stocked as requested ,,0
CLINTON_BURKE_MNGM_0003_1.csv,"20. Stocked with 400 legal brown  trout and 26(18"" av) brook trout ",,0
GOGEBIC_MARION_MNGM_0001_2.csv,16. Done. 1.5 million walleye fry  planted 5/69. 1500 hybrid muskys ,10/68 ,1
GOGEBIC_MARION_MNGM_0001_2.csv,4.0) planted 7/1/69. ,12/69 ,1
GOGEBIC_IMP_MNGM_0002_1.csv,21. 4200 splake (1.8-2.0) planted  8/31/65. ,1965 ,1
GOGEBIC_IMP_MNGM_0002_1.csv,"23. 14,000 splake (+2. 9) released  9/13/67 and 9/25/67 ",2/68 ,1
GOGEBIC_IMP_MNGM_0002_1.csv,"25. Splake planted 1969, 1973, 1974:  lake trout planted 1970, 1971. ",1/73 ,1
GOGEBIC_IMP_MNGM_0002_1.csv,"25. 8500 splake 3.8"" released 9/75. ",2/75 ,1
GOGEBIC_IMP_MNGM_0002_1.csv,"27. 2100 yearling rbws ave. 7.4""  released 6/78. ",1/76 ,1
MARQUETTE_SCHWEITZERCREEK_MNGM_0001_1.csv,9. Walleye fingerlings stocked '80  & '81. Smallmouth bass stocked '80  and '81. ,12/81 ,1
HOUGHTON_PERRAULT_MNGM_0001_1.csv,2. Lake gill netted in 1951.  1 (cont). 500(A) brook trout planted  1952 thru 1953.  2(cont) Fishermen report fair brook  trout fishing during early part  of season. ,3/54 ,1
HOUGHTON_PERRAULT_MNGM_0001_1.csv,4. 1000(A brook trout planted annually  1954 thru 1956.  2( (cont) Little interest in harvesting  warmwater fish population ,3/54 ,1
HOUGHTON_PERRAULT_MNGM_0001_1.csv,"6. 2000 legal brook trout planted in 1958; 1500 legals planted in 1959;  6000fing brook trout planted in 1960;  500 legal and 6000 fing. brook trout  planted in 1961, ",8/57 ,1
HOUGHTON_PERRAULT_MNGM_0001_1.csv,"7. Gill net survey completed: 21 fish  taken, 20 brook trout (+9. 3"") and  1 sucker.  6 (cont) 6250 fing. brook trout planted  1962;500 legal and 6000 fing. planted  in 1963: 6000 fing. planted in 1964 ",1957 ,1
